ID,Benchmark,?Solved,Counterexample,Bound,Time,#Iters,#Backtracking,%Backtracking Type 2,Unsat core sizes,M sizes,AST size,nodes changed
695,spider-customers_card_transactions-0011.txt,True,"{'accounts': [['account_id', 'customer_id', 'account_name', 'other_account_details'], [390, 397, None, None], [389, 406, '407', '408']], 'customers': [['customer_id', 'customer_first_name', 'customer_last_name', 'customer_address', 'customer_phone', 'customer_email', 'other_customer_details'], [406, None, '399', None, None, None, '403'], [397, None, '399', '410', '411', '412', None]], 'customers_cards': [['card_id', 'customer_id', 'card_type_code', 'card_number', 'date_valid_from', 'date_valid_to', 'other_card_details'], [392, 399, '399', '399', 399, 399, '399'], [391, 399, '399', '399', 399, 399, '399']], 'financial_transactions': [['account_id', 'card_id', 'transaction_id', 'previous_transaction_id', 'transaction_type', 'transaction_date', 'transaction_amount', 'transaction_comment', 'other_transaction_details'], [390, 391, 399, 399, '399', 399, 399, '399', '399'], [389, 391, 399, 399, '399', 399, 399, '399', '399']]}",2.0,5.716377,5.0,2.0,0.5,"[2, 177]","[211, 211]",243.0,"[51, 168]"
696,spider-shop_membership-0008.txt,True,"{'member': [['member_id', 'card_number', 'name', 'hometown', 'level']], 'branch': [['branch_id', 'name', 'open_year', 'address_road', 'city', 'membership_amount']], 'membership_register_branch': [['member_id', 'branch_id', 'register_year']], 'purchase': [['member_id', 'branch_id', 'year', 'total_pounds']]}",2.0,1.623884,4.0,1.0,0.0,[2],[171],194.0,[51]
697,spider_bak-customers_card_transactions-0012.txt,True,"{'accounts': [['account_id', 'customer_id', 'account_name', 'other_account_details']], 'customers': [['customer_id', 'customer_first_name', 'customer_last_name', 'customer_address', 'customer_phone', 'customer_email', 'other_customer_details']], 'customers_cards': [['card_id', 'customer_id', 'card_type_code', 'card_number', 'date_valid_from', 'date_valid_to', 'other_card_details'], [189, 0, '0', '0', 0, 0, '0']], 'financial_transactions': [['account_id', 'card_id', 'transaction_id', 'previous_transaction_id', 'transaction_type', 'transaction_date', 'transaction_amount', 'transaction_comment', 'other_transaction_details']]}",2.0,1.344059,4.0,1.0,0.0,[2],[168],191.0,[51]
698,spider_bak-party_host-0010.txt,True,"{'party': [['party_id', 'party_theme', 'location', 'first_year', 'last_year', 'number_of_hosts'], [525, None, '516', None, '518', 519], [527, None, '520', '521', None, 523]], 'host': [['host_id', 'name', 'nationality', 'age'], [502, '510', '508', '509'], [501, '510', '511', None]], 'party_host': [['party_id', 'host_id', 'is_main_in_charge'], [527, 501, True], [525, 502, True]]}",2.0,9.022275,6.0,3.0,0.3333333333333333,"[2, 3, 198]","[211, 211, 211]",246.0,"[51, 4, 197]"
699,db2csv-dog_kennels-0031_dev.txt,True,"{'breeds': [['breed_code', 'breed_name'], ['337', '328'], ['336', '328']], 'charges': [['charge_id', 'charge_type', 'charge_amount'], [331, '328', 328], [330, '328', 328]], 'sizes': [['size_code', 'size_description'], ['333', '328'], ['332', '328']], 'treatment_types': [['treatment_type_code', 'treatment_type_description'], ['329', None], ['328', '353']], 'owners': [['owner_id', 'first_name', 'last_name', 'street', 'city', 'state', 'zip_code', 'email_address', 'home_phone', 'cell_number'], [334, '328', '328', '328', '328', '328', '328', '328', '328', '328'], [335, '328', '328', '328', '328', '328', '328', '328', '328', '328']], 'dogs': [['dog_id', 'owner_id', 'size_code', 'breed_code', 'abandoned_yn', 'name', 'age', 'date_of_birth', 'gender', 'weight', 'date_arrived', 'date_adopted', 'date_departed'], [342, None, '332', '337', '328', '328', '328', 328, '328', '328', 328, 328, 328]], 'professionals': [['professional_id', 'role_code', 'first_name', 'street', 'city', 'state', 'zip_code', 'last_name', 'email_address', 'home_phone', 'cell_number'], [344, '328', '328', '328', '328', '328', '328', '328', '328', '328', '328'], [339, '328', '328', '328', '328', '328', '328', '328', '328', '328', '328']], 'treatments': [['treatment_id', 'dog_id', 'professional_id', 'treatment_type_code', 'date_of_treatment', 'cost_of_treatment'], [341, 342, 344, '328', 350, None], [340, None, None, '328', 354, None]]}",2.0,20.552614,5.0,2.0,0.5,"[1, 148]","[156, 156]",180.0,"[50, 136]"
700,db2csv-dog_kennels-0031_dev.txt,True,"{'breeds': [['breed_code', 'breed_name'], ['357', '355'], ['356', '355']], 'charges': [['charge_id', 'charge_type', 'charge_amount'], [349, '355', 355], [348, '355', 355]], 'sizes': [['size_code', 'size_description'], ['353', '355'], ['352', '355']], 'treatment_types': [['treatment_type_code', 'treatment_type_description'], ['355', None], ['354', '370']], 'owners': [['owner_id', 'first_name', 'last_name', 'street', 'city', 'state', 'zip_code', 'email_address', 'home_phone', 'cell_number'], [350, '355', '355', '355', '355', '355', '355', '355', '355', '355'], [351, '355', '355', '355', '355', '355', '355', '355', '355', '355']], 'dogs': [['dog_id', 'owner_id', 'size_code', 'breed_code', 'abandoned_yn', 'name', 'age', 'date_of_birth', 'gender', 'weight', 'date_arrived', 'date_adopted', 'date_departed'], [361, 351, None, None, '355', '355', '355', 355, '355', '355', 355, 355, 355], [360, 351, '352', '357', '355', '355', '355', 355, '355', '355', 355, 355, 355]], 'professionals': [['professional_id', 'role_code', 'first_name', 'street', 'city', 'state', 'zip_code', 'last_name', 'email_address', 'home_phone', 'cell_number'], [363, '355', '355', '355', '355', '355', '355', '355', '355', '355', '355'], [362, '355', '355', '355', '355', '355', '355', '355', '355', '355', '355']], 'treatments': [['treatment_id', 'dog_id', 'professional_id', 'treatment_type_code', 'date_of_treatment', 'cost_of_treatment'], [359, 360, 362, '355', 368, 372], [358, 361, 363, '355', None, 372]]}",2.0,7.39352,5.0,2.0,0.5,"[2, 167]","[178, 178]",205.0,"[51, 149]"
701,db2csv-dog_kennels-0031_dev.txt,True,"{'breeds': [['breed_code', 'breed_name'], ['361', '378'], ['360', '378']], 'charges': [['charge_id', 'charge_type', 'charge_amount'], [369, '378', 378], [368, '378', 378]], 'sizes': [['size_code', 'size_description'], ['358', '378'], ['359', '378']], 'treatment_types': [['treatment_type_code', 'treatment_type_description'], ['379', None], ['380', None]], 'owners': [['owner_id', 'first_name', 'last_name', 'street', 'city', 'state', 'zip_code', 'email_address', 'home_phone', 'cell_number'], [357, '378', '378', '378', '378', '378', '378', '378', '378', '378'], [356, '378', '378', '378', '378', '378', '378', '378', '378', '378']], 'dogs': [['dog_id', 'owner_id', 'size_code', 'breed_code', 'abandoned_yn', 'name', 'age', 'date_of_birth', 'gender', 'weight', 'date_arrived', 'date_adopted', 'date_departed'], [362, 357, '358', '360', '378', '378', '378', 378, '378', '378', 378, 378, 378]], 'professionals': [['professional_id', 'role_code', 'first_name', 'street', 'city', 'state', 'zip_code', 'last_name', 'email_address', 'home_phone', 'cell_number'], [365, '378', '378', '378', '378', '378', '378', '378', '378', '378', '378'], [367, '378', '378', '378', '378', '378', '378', '378', '378', '378', '378']], 'treatments': [['treatment_id', 'dog_id', 'professional_id', 'treatment_type_code', 'date_of_treatment', 'cost_of_treatment'], [364, None, 365, '379', 374, 378], [363, 362, 367, '380', 375, 378]]}",2.0,5.700941,4.0,1.0,0.0,[1],[199],225.0,[50]
702,db2csv-poker_player-0039_dev.txt,True,"{'poker_player': [['poker_player_id', 'people_id', 'final_table_made', 'best_finish', 'money_rank', 'earnings']], 'people': [['people_id', 'nationality', 'name', 'birth_date', 'height']]}",2.0,1.490427,4.0,1.0,0.0,[2],[167],187.0,[51]
703,spider-performance_attendance-0002.txt,True,"{'member': [['member_id', 'name', 'nationality', 'role'], ['176', '180', '180', '180'], ['177', '180', '180', '180']], 'performance': [['performance_id', 'date', 'host', 'location', 'attendance'], [175, '180', '180', '180', None], [174, '180', '180', '180', 182]], 'member_attendance': [['member_id', 'performance_id', 'num_of_pieces']]}",2.0,6.818057,7.0,4.0,0.5,"[1, 145, 3, 166]","[151, 151, 167, 167]",167.0,"[50, 106, 106, 117]"
704,spider_bak-party_host-0012.txt,False,,4.0,7.33666,,,,,,,
705,spider_bak-manufactory_1-0006.txt,True,"{'manufacturers': [['code', 'name', 'headquarter', 'founder', 'revenue'], [209, 'austin212', 'austin', 'austin213', -307], [208, 'austin214', 'austin', 'austin215', None]], 'products': [['code', 'manufacturer', 'name', 'price'], [-307, None, 'austin-307', -307]]}",2.0,1.880858,4.0,1.0,0.0,[2],[168],190.0,[51]
706,spider_bak-manufactory_1-0006.txt,True,"{'manufacturers': [['code', 'name', 'headquarter', 'founder', 'revenue'], [0, None, None, None, None]], 'products': [['code', 'manufacturer', 'name', 'price']]}",2.0,1.096812,4.0,1.0,0.0,[2],[167],188.0,[51]
707,spider_bak-manufactory_1-0006.txt,True,"{'manufacturers': [['code', 'name', 'headquarter', 'founder', 'revenue'], [223, 'austin226', 'austin', 'austin227', 1], [222, 'austin228', 'austin', 'austin229', 1]], 'products': [['code', 'manufacturer', 'name', 'price'], [1, None, 'austin1', 1]]}",2.0,1.536996,4.0,1.0,0.0,[2],[168],191.0,[51]
708,spider_bak-manufactory_1-0006.txt,True,"{'manufacturers': [['code', 'name', 'headquarter', 'founder', 'revenue'], [215, 'austin218', 'austin', 'austin219', 0], [214, 'austin220', 'austin', 'austin221', None]], 'products': [['code', 'manufacturer', 'name', 'price']]}",2.0,1.549427,4.0,1.0,0.0,[2],[181],206.0,[51]
709,spider_bak-manufactory_1-0006.txt,True,"{'manufacturers': [['code', 'name', 'headquarter', 'founder', 'revenue'], [215, None, None, None, 221], [214, None, 'austin222', None, None]], 'products': [['code', 'manufacturer', 'name', 'price'], [217, 214, None, None], [216, 214, None, None]]}",2.0,1.880387,4.0,1.0,0.0,[2],[183],209.0,[51]
710,spider_bak-manufactory_1-0006.txt,True,"{'manufacturers': [['code', 'name', 'headquarter', 'founder', 'revenue'], [206, None, None, None, 801], [207, None, None, None, 802]], 'products': [['code', 'manufacturer', 'name', 'price']]}",2.0,1.350002,4.0,1.0,0.0,[2],[180],206.0,[51]
711,spider_bak-manufactory_1-0006.txt,True,"{'manufacturers': [['code', 'name', 'headquarter', 'founder', 'revenue'], [191, 'austin194', 'austin', 'austin195', -1], [190, 'austin196', 'austin', 'austin197', None]], 'products': [['code', 'manufacturer', 'name', 'price'], [189, 191, 'austin-1', -1], [188, 190, 'austin-1', -1]]}",2.0,2.950903,4.0,1.0,0.0,[1],[174],198.0,[50]
712,spider_bak-manufactory_1-0006.txt,True,"{'manufacturers': [['code', 'name', 'headquarter', 'founder', 'revenue'], [204, 'austin210', 'austin', 'austin211', -1], [205, 'austin212', 'austin', 'austin213', -1]], 'products': [['code', 'manufacturer', 'name', 'price'], [207, 204, 'austin-1', -1], [206, None, 'austin-1', -1]]}",2.0,2.824288,4.0,1.0,0.0,[1],[175],201.0,[50]
713,spider_bak-manufactory_1-0006.txt,True,"{'manufacturers': [['code', 'name', 'headquarter', 'founder', 'revenue'], [196, 'austin200', 'austin', 'austin201', -1], [197, 'austin202', 'austin', 'austin203', -1]], 'products': [['code', 'manufacturer', 'name', 'price'], [-1, None, 'austin-1', -1]]}",2.0,4.142207,4.0,1.0,0.0,[1],[188],216.0,[50]
714,spider_bak-manufactory_1-0006.txt,True,"{'manufacturers': [['code', 'name', 'headquarter', 'founder', 'revenue'], [199, 'austin202', 'austin', 'austin203', -1], [198, 'austin204', 'austin', 'austin205', 0]], 'products': [['code', 'manufacturer', 'name', 'price'], [197, 199, 'austin', 208344877372079100], [196, 198, 'austin', 208344877372079100]]}",2.0,2.285036,4.0,1.0,0.0,[1],[190],219.0,[50]
715,spider_bak-manufactory_1-0006.txt,True,"{'manufacturers': [['code', 'name', 'headquarter', 'founder', 'revenue'], [189, 'austin194', 'austin', 'austin195', -1], [188, 'austin196', 'austin', 'austin197', -1]], 'products': [['code', 'manufacturer', 'name', 'price'], [191, 188, 'austin-1', -1], [190, 188, 'austin-1', -1]]}",2.0,9.048568,5.0,2.0,0.5,"[1, 178]","[187, 187]",216.0,"[50, 111]"
716,spider_bak-manufactory_1-0006.txt,True,"{'manufacturers': [['code', 'name', 'headquarter', 'founder', 'revenue'], [202, None, None, None, None]], 'products': [['code', 'manufacturer', 'name', 'price']]}",2.0,3.446653,5.0,2.0,0.5,"[1, 168]","[175, 175]",199.0,"[50, 126]"
717,spider_bak-manufactory_1-0006.txt,True,"{'manufacturers': [['code', 'name', 'headquarter', 'founder', 'revenue'], [194, 'austin200', 'austin', 'austin201', None], [195, 'austin203', 'austin', 'austin204', -1]], 'products': [['code', 'manufacturer', 'name', 'price'], [197, 195, 'austin-1', -1], [196, 195, 'austin-1', -1]]}",2.0,5.619328,5.0,2.0,0.5,"[1, 178]","[188, 188]",214.0,"[50, 119]"
718,spider_bak-manufactory_1-0006.txt,True,"{'manufacturers': [['code', 'name', 'headquarter', 'founder', 'revenue'], [196, 'austin200', 'austin', 'austin201', -1], [197, 'austin202', 'austin', 'austin203', -1]], 'products': [['code', 'manufacturer', 'name', 'price'], [195, 196, 'austin-1', -1]]}",2.0,4.951315,4.0,1.0,0.0,[1],[190],217.0,[50]
719,spider_bak-manufactory_1-0006.txt,True,"{'manufacturers': [['code', 'name', 'headquarter', 'founder', 'revenue'], [187, 'austin190', 'austin', 'austin191', None], [186, 'austin193', 'austin', 'austin194', 0]], 'products': [['code', 'manufacturer', 'name', 'price'], [0, 186, 'austin0', 0]]}",2.0,4.996136,5.0,2.0,0.5,"[1, 179]","[187, 187]",214.0,"[50, 111]"
720,spider_bak-manufactory_1-0006.txt,True,"{'manufacturers': [['code', 'name', 'headquarter', 'founder', 'revenue']], 'products': [['code', 'manufacturer', 'name', 'price']]}",2.0,3.131968,5.0,2.0,0.5,"[1, 187]","[192, 192]",217.0,"[50, 137]"
721,spider_bak-manufactory_1-0006.txt,True,"{'manufacturers': [['code', 'name', 'headquarter', 'founder', 'revenue'], [211, 'austin233', 'austin233', 'austin233', 232], [210, 'austin233', 'austin233', 'austin233', None]], 'products': [['code', 'manufacturer', 'name', 'price']]}",2.0,4.261766,5.0,2.0,0.5,"[1, 190]","[194, 194]",220.0,"[50, 135]"
722,spider_bak-manufactory_1-0006.txt,True,"{'manufacturers': [['code', 'name', 'headquarter', 'founder', 'revenue'], [204, 'austin208', 'austin', 'austin209', 1], [205, 'austin210', 'austin', 'austin211', 679]], 'products': [['code', 'manufacturer', 'name', 'price'], [203, 204, 'austin679', 679], [202, 204, 'austin679', 679]]}",2.0,2.495151,4.0,1.0,0.0,[1],[191],217.0,[50]
723,spider_bak-manufactory_1-0006.txt,True,"{'manufacturers': [['code', 'name', 'headquarter', 'founder', 'revenue'], [203, 'austin237', 'austin', 'austin238', 0], [202, 'austin239', 'austin', 'austin240', None]], 'products': [['code', 'manufacturer', 'name', 'price'], [205, 203, 'austin0', 0], [204, 203, 'austin0', 0]]}",2.0,3.12805,4.0,1.0,0.0,[1],[206],235.0,[50]
724,spider_bak-manufactory_1-0006.txt,False,,5.0,12.436596,,,,,,,
725,spider_bak-manufactory_1-0006.txt,True,"{'manufacturers': [['code', 'name', 'headquarter', 'founder', 'revenue'], [194, 'austin207', 'austin', 'austin208', None], [195, 'austin209', 'austin', 'austin210', -1]], 'products': [['code', 'manufacturer', 'name', 'price'], [197, None, 'austin-1', -1], [196, 195, 'austin-1', -1]]}",2.0,8.704185,6.0,3.0,0.6666666666666666,"[1, 104, 188]","[205, 205, 205]",235.0,"[50, 94, 118]"
726,db2csv-pets_1-0040_dev.txt,True,"{'student': [['stuid', 'lname', 'fname', 'age', 'sex', 'major', 'advisor', 'city_code'], [358, 'cat360', 'cat350', 351, 'cat352', 353, 354, 'cat355']], 'has_pet': [['stuid', 'petid'], [358, 359]], 'pets': [['petid', 'pettype', 'pet_age', 'weight'], [359, 'cat', None, 357]]}",1.0,0.672434,4.0,1.0,0.0,[13],[168],192.0,[54]
727,db2csv-pets_1-0040_dev.txt,True,"{'student': [['stuid', 'lname', 'fname', 'age', 'sex', 'major', 'advisor', 'city_code'], [358, 'cat360', 'cat349', 350, 'cat351', 352, 353, 'cat354']], 'has_pet': [['stuid', 'petid'], [358, 359]], 'pets': [['petid', 'pettype', 'pet_age', 'weight'], [359, None, 3, 357]]}",1.0,3.983251,16.0,13.0,0.3846153846153846,"[18, 6, 154, 7, 147, 6, 154, 5, 154, 5, 159, 5, 4]","[169, 169, 169, 169, 169, 169, 169, 169, 169, 169, 169, 169, 169]",192.0,"[58, 18, 154, 154, 146, 147, 153, 154, 154, 155, 159, 159, 160]"
728,db2csv-pets_1-0040_dev.txt,True,"{'student': [['stuid', 'lname', 'fname', 'age', 'sex', 'major', 'advisor', 'city_code'], [350, 'cat340', 'cat341', 342, 'cat343', 344, 345, 'cat346']], 'has_pet': [['stuid', 'petid'], [350, 337]], 'pets': [['petid', 'pettype', 'pet_age', 'weight'], [337, 'cat', None, 349]]}",1.0,2.945388,9.0,6.0,0.5,"[138, 5, 130, 8, 133, 4]","[161, 161, 161, 161, 161, 161]",182.0,"[113, 138, 126, 130, 142, 140]"
729,db2csv-pets_1-0040_dev.txt,True,"{'student': [['stuid', 'lname', 'fname', 'age', 'sex', 'major', 'advisor', 'city_code'], [347, 'cat353', None, None, None, None, 358, None]], 'has_pet': [['stuid', 'petid'], [347, 346]], 'pets': [['petid', 'pettype', 'pet_age', 'weight'], [346, 'cat', None, None]]}",1.0,4.321786,15.0,12.0,0.25,"[13, 6, 128, 7, 10, 7, 119, 7, 7, 128, 3, 132]","[169, 169, 169, 169, 169, 169, 169, 169, 169, 169, 169, 169]",191.0,"[55, 13, 125, 129, 128, 130, 118, 120, 133, 98, 128, 138]"
